"REGION","RNAME","SNAME","KEY","LENGTH","UPNGR","DOWNNGR","CHEMNGR","N_GQA_90","N_GQA_95","N_GQA_00","N_GQA_01","N_GQA_02","N_GQA_03","N_GQA_04","N_GQA_05","N_GQA_06","N_GQA_07","N_GQA_08","N_GQA_09"
"Midlands","COLE R","MAJORS_GREEN_TO_TRITTIFORD_MILL_PK","028010169008",3,"SP099  774","SP098  804","SP0980080301","3","3","3","3","3","3","3","3","3","3","3","3"
"Midlands","COLE R","TRITTIFORD_MILL_PK_TO_STRATFORD_ROAD_A34","028010169012",2.5,"SP0980 8040","SP0995 8280","SP0990082800","3","3","3","3","3","3","3","3","3","3","3","3"
"Midlands","COLE R","STRATFORD_ROAD_TO_A41_WARWICK_RD_GREET","028010169016",1,"SP0995 8280","SP1000 8400","SP1000084000","3","3","3","3","3","3","3","3","3","3","3","3"
"Midlands","COLE R","100M_DS_HAYBARNES_BRIDGE_TO_STECHFORD_BR","028010169024",3,"SP111  852","SP127  879","SP1270087900","3","3","3","3","3","3","3","3","3","3","3","3"
"Midlands","COLE R","STECHFORD_BR_TO_CONF_WITH_R_BLYTHE","028010169028",15.469,"SP127  879","SP212  912","SP1910089500","3","3","3","3","3","3","3","3","3","3","3","3"
"Midlands","HATCHFORD/KINGSHURST BK","BELL_LANE_TO_CONF_R_COLE","028010170004",2,"SP1665 8600","SP1790 8745","SP1780087400","3","3","3","3","3","3","3","3","3","3","3","3"
"Midlands","HORN BK","MERIDEN_STW_TO_CONF_R_BLYTHE","028010170304",3.1,"SP2380 8175","SP2200 8185","SP2190081490","5","5","4","4","4","4","5","4","4","4","5","5"
"Midlands","EASTCOTE BK","BARSTON_STW_TO_CONF_RBLYTHE","028010170704",2.5,"SP1915 8000","SP2130 8007","SP2000080200","6","6","6","6","6","6","6","6","6","6","6","6"
"Midlands","TEMPLE BALSALL BK","US_HONILEY_STW_TO_CONF_R_BLYTHE","028010170804",3,"SP2160 7360","SP2064 7627","SP2063076080","6","5","5","5","5","5","5","5","5","5","5","4"
"Midlands","CUTTLE BK","A41_RD_BRIDGE_TO_CONF_WITH_R_BLYTHE","028010171004",2,"SP1930 7516","SP2055 7628","SP2040076000","5","4","4","4","4","4","4","4","4","4","3","3"
"Midlands","SPRING BK","M42_TO_EARLSWOOD_RES","028010171504",2,"SP108  725","SP115  743","SP1157074000",,,"5","5","5","5","4","5","5","5","4","4"
"Midlands","PLANTS BK","CULVERT_MANEY_TO_EACHELHURST_RD_BR","028010172004",4.5,"SP1261 9545","SP1361 9221","SP1360092200","3","3","3","3","3","3","3","3","3","3","3","3"
"Midlands","REA R","LONGBRIDGE_TO_WEST_HEATH_RD_NORTHFIELD","028010174008",2,"SP013  778","SP026  789","SP0260078900","3","3","3","3","3","3","3","3","3","3","3","3"
"Midlands","REA R","NORTHFIELD_TO_B4217_CANNON_HILL","028010174012",8,"SP026  789","SP068  841","SP0670084000","3","3","3","3","3","3","3","3","3","3","3","3"
"Midlands","GRIFFINS BR","FRANKLEY_WATERWORKS_TO_BOURNVILLE","028010176004",5,"SP004  802","SP048  812","SP0430081100","2","2","3","2","2","2","2","2","2","2","2","2"
"Midlands","GRIFFINS BR","BOURNVILLE_TO_CONF_R_REA","028010176008",1.1,"SP048  812","SP057  816","SP0560081500","2","2","3","3","3","2","2","2","2","2","3","2"
"Midlands","BOURN BK","DITCH_FROM_CALIFORNIA_TO_CONF_R_REA","028010176012",5.5,"SP010  833","SP0630 8354","SP0610083500","3","3","3","3","3","3","2","2","2","2","2","2"
"Midlands","HOCKLEY BK","ALEXANDRA_RD_HANDSWORTH_TO_R_REA","028010177004",6.4,"SP037  890","SP095  889","SP0370089000","3","3","3","3","3","3","3","3","3","3","3","3"
"Midlands","TAME R (WOLVERHAMPTON ARM","A41_STOW_HEATH_TO_CONF_WADDENS_BK","028010178002",3,"SO9308 9740","SO9578 9825","SO9580098100","3","5","4","4","4","4","4","3","3","4","4","4"
"Midlands","TAME R (WOLVERHAMPTON ARM","WADDENS_BK_TO_WESTACRE_WILLENHALL","028010178004",0.3,"SO958  982","SO959  981","SO9600098200","3","3","3","3","3","3","3","3","3","3","3","3"
"Midlands","TAME R (WOLVERHAMPTON ARM","WESTACRE_WILLENHALL_TO_CONF_FORD_BK","028010178008",3.7,"SO959  981","SP004  963","SP0040096200","5","4","4","4","4","4","4","4","4","4","4","4"
"Midlands","TAME R (WOLVERHAMPTON ARM","CONF_FORD_BK_TO_OLDBURY_ARM_BESCOT","028010178012",0.5,"SP004  963","SP007  962","SP0060096300","6","5","5","5","5","5","5","5","5","5","5","5"
"Midlands","TIPTON BK","CASTLE_MILL_WDS_DUDLEY_TO_SWAN_BK","028010178504",2.5,"SO9470 9120","SO9625 9278","SO9590092400","4","3","3","3","3","3","3","3","3","2","2","2"
"Midlands","TIPTON BK","CONF_SWAN_BK_TO_OLDBURY_ARM_R_TAME","028010178508",2.136,"SO9625 9278","SO9790 9350","SO9780093400","6","4","3","3","3","3","3","3","3","3","3","3"
"Midlands","SWAN BK","WOODSETTON_TO_CONF_WITH_TIPTON_BK","028010178704",3,"SO9355 9280","SO9625 9278","SO9490092900","6","4","4","4","4","4","4","4","4","4","4","4"
"Midlands","GROVELAND BK","TIVIDALE_RD_TO_CONF_OLDBURY_ARM","028010178904",1.2,"SO964  908","SO974  915","SO9710091800","3","3","4","4","3","3","3","3","3","3","3","3"
"Midlands","FORD BK","WALSALL_WOOD_STW_TO_CONF_ROUGH_BK","028010179004",4.1,"SK0360 0410","SK0235 0093","SK0254602846",,,"4","4","5","6","6","6","6","6","6","6"
"Midlands","FORD BK","ROUGH_BK_TO_CARTBRIDGE_LANE_WALSALL","028010179008",0.3,"SK023  009","SK022  003","SP0050096400","6","6","6","6","6","6","6","6","6","6","6","5"
"Midlands","FORD BK","CARTBRIDGE_LANE_WALSALL_TO_R_TAME","028010179012",5,"SK022  003","SP0049 9634","SP0050096400","6","6","6","6","6","6","5","6","6","6","6","5"
"Midlands","ROUGH BK","A4124_RD_BR_BLOXWICH_TO_SLACKY_LN_BR","028010180004",1.3,"SK0111 0306","SK0189 0228","SK0146702916",,"3","3","3","3","2","2","2","3","3","3","3"
"Midlands","ROUGH BK","SLACKY_LN_BR_TO_CONF_FORD_BK","028010180008",1.7,"SK0189 0228","SK0235 0093","SK0230001001","6","6","6","6","6","6","6","6","6","6","6","6"
"Midlands","SNEYD BK","POUK_HILL_TO_CONF_WOLVERHAMPTON_ARM","028010181504",1.5,"SO9965 9930","SO9903 9790","SO9900097920","2","2","3","3","3","3","3","3","2","2","2","2"
"Midlands","DARLASTON BK","COSELEY_TO_CONF_WOLVERHAMPTON_ARM","028010182004",6,"SO9450 9540","SO9705 9760","SO9667097160","3","3","4","4","4","3","3","3","3","3","4","4"
"Midlands","PYFORD BK","CONF_FULL_BK_TO_CONF_WITH_R_TRENT","028010185008",6,"SK128  129","SK165  154","SK1658015401","6","6","6","6","6","6","6","6","6","6","6","5"
"Midlands","SWARBOURN R","NEWBOROUGH_STW_TO_CONF_R_TRENT","028010186004",8,"SK1345 2360","SK1624 1633","SK1512917765","5","4","5","5","5","4","4","4","4","4","4","4"
"Midlands","BLITHE R","COOKSHILL_WCOYNEY_BR_TO_CRESSWELL_RD_BR","028010189004",6,"SJ9418 4356","SJ9752 3930","SJ9751039276","3","3","3","3","3","3","3","3","3","3","3","3"
"Midlands","BLITHE R","CRESSWELL_ROAD_BR_TO_BLITHFIELD_RES","028010189008",25,"SJ9752 3930","SK0705 2268","SK0489025933","3","3","4","3","3","3","3","3","4","3","3","3"
"Midlands","BLITHE R","BLITHFIELD_RES_OVERFLOW_TO_R_TRENT","028010189012",8.5,"SK0705 2268","SK1146 1758","SK1092419033","4","4","4","4","4","4","4","4","4","4","4","3"
"Midlands","MORETON BK","B5013_RD_BRIDGE_TO_CONF_R_TRENT","028010194504",3,"SK0441 2128","SK0497 1870","SK0503719005","4","4","5","5","5","5","4","4","4","4","4","4"
"Midlands","SOW R","COPMERE_LAKE_TO_A519_RD_BR_ECCLESHALL","028010196004",3,"SJ805  295","SJ830  295","SJ8310029600","4","4","5","5","5","5","4","4","5","5","5","4"
"Midlands","SOW R","A519_RD_BR_ECCLESHALL_TO_HILLCOTE_BR","028010196008",3,"SJ830  295","SJ845  294","SJ8450029400","4","5","5","5","5","5","5","5","5","5","5","5"
"Midlands","SOW R","HILLCOTE_BR_B5026_TO_CONF_MEECE_BK","028010196012",6,"SJ845  294","SJ874  282","SJ8602028500","4","5","5","5","5","5","5","5","5","5","5","4"
"Midlands","SOW R","MEECE_BK_TO_A5013_RD_BR_GREAT_BRIDGFORD","028010196016",1.5,"SJ874  282","SJ884  269","SJ8840026900","4","5","5","5","5","5","5","5","5","5","5","5"
"Midlands","SOW R","A5013_GREAT_BRIDGFORD_TO_CONF_R_PENK","028010196022",9.5,"SJ884  269","SJ943  229","SJ9340022800","4","4","5","5","5","5","5","4","4","4","4","4"
"Midlands","SOW R","CONF_R_PENK_TO_DITCH_FROM_BRANCOTE","028010196024",1.5,"SJ943  229","SJ955  223","SJ9460022800","5","5","5","5","5","5","5","5","5","5","5","4"
"Midlands","SOW R","DITCH_FROM_BRANCOTE_TO_CONF_R_TRENT","028010196028",5.5,"SJ955  223","SJ995  225","SJ9750021500","6","5","6","6","6","6","5","5","5","5","5","5"
"Midlands","PENK R","LANE_GREEN_FORD_HOUSES_BR_TO_SAREDON_BK","028010197004",6,"SJ890  035","SJ903  075","SJ9040007200","6","6","6","6","6","6","5","5","5","5","5","6"
"Midlands","PENK R","CONF_SAREDON_BK_TO_CUTTLESTONE_BRIDGE","028010197008",7,"SJ903  075","SJ914  137","SJ8950009300","6","6","6","6","6","5","5","5","5","5","5","5"
"Midlands","PENK R","CUTTLESTONE_BRIDGE_TO_CONF_R_SOW","028010197012",13.9,"SJ914  137","SJ943  228","SJ9380021600","6","6","6","6","6","5","5","5","5","5","5","5"
"Midlands","WHISTON BK","LONGNOR_MILL_TO_CONF_CHURCH_EATON_BK","028010199004",4.5,"SJ874  142","SJ891  149","SJ8890014800",,"5","6","5","5","5","5","5","5","5","5","5"
"Midlands","WHISTON BK","CONF_CHURCH_EATON_BK_TO_CONF_R_PENK","028010199008",4.5,"SJ891  149","SJ916  142","SJ9010014200","6","6","6","6","5","5","5","5","6","6","5","5"
"Midlands","CHURCH EATON BK","CHURCH_EATON_APETON_RD_BR_TO_WHISTON_BK","028010200004",5.6,"SJ849  178","SJ891  149","SJ8567917283","6","6","6","6","6","6","6","6","6","6","6","6"
"Midlands","SAREDON BK","A5_RD_BR_GREAT_WYRLEY_TO_CHURCHBRIDGE","028010201008",1.9,"SJ998  077","SJ985  084","SJ9850008400","3","3","3","3","3","3","3","3","3","3","3","3"
"Midlands","SAREDON BK","CHURCHBRIDGE_TO_CONF_WITH_RIDINGS_BK","028010201012",1.5,"SJ985  084","SJ972  086","SJ9770008200","3","3","3","3","3","3","3","3","3","3","3","3"
"Midlands","SAREDON BK","CONF_WITH_RIDINGS_BK_TO_SAREDON_MILL","028010201016",2.4,"SJ972  086","SJ946  087","SJ9670008800","5","6","6","5","5","5","5","5","5","5","5","5"
"Midlands","SAREDON BK","SAREDON_MILL_TO_CONF_R_PENK","028010201022",5.2,"SJ946  087","SJ903  075","SJ9120007800","6","5","5","5","5","5","5","5","5","5","5","4"
"Midlands","MARSTON BK","MARSTON_LANE_BR_TO_CONF_R_SOW","028010203004",5,"SJ919  267","SJ933  229","SJ9290023000","4","3","4","4","4","4","4","4","4","4","4","4"
"Midlands","MEECE BK","TRIB_FROM_WOODHILL_FM_TO_CONF_R_SOW","028010205004",11.9,"SJ832  333","SJ874  282","SJ8750029100","4","4","5","5","5","5","5","5","5","5","5","5"
"Midlands","SCOTCH BK","BARLASTON_COMMON_TO_CONF_R_TRENT","028010208004",7,"SJ9208 3980","SJ9018 3344","SJ9018733450","5","5","5","5","5","5","5","5","5","5","5","5"
"Midlands","LONGTON BK","CONSTANCE_AVENUE_TO_CONF_R_TRENT","028010209008",1,"SJ875  415","SJ867  408","SJ8690040900","6","6","6","6","6","6","4","4","4","4","4","4"
"Midlands","PARK BK","LYMES_COTTAGE_SEABRIDGE_TO_R_TRENT","028010210004",5,"SJ8310 4330","SJ8662 4094","SJ8660041000","3","3","4","4","4","3","3","3","3","3","3","3"
"Midlands","CHITLINGS BK","TRENT_MERSEY_CANAL_CULVERT_TO_RTRENT","028010212004",1.4,"SJ881  426","SJ871  431","SJ8720043100","3","3","2","2","2","1","1","2","2","1","1","1"
"Midlands","FOWLEA BK","ADJ_TO_A34_AT_TALKE_TO_CONF_SCOTIA_BK","028010213004",3,"SJ8340 5166","SJ8560 4950","SJ8685146333","3","2","3","2","2","2","2","2","2","2","2","2"
"Midlands","FOWLEA BK","CONF_SCOTIA_BK_TO_SHELTON_NEW_ROAD","028010213008",3,"SJ8560 4950","SJ8682 4638","SJ8685146333","5","2","3","3","3","2","3","3","3","2","2","2"
"Midlands","SCOTIA BK","WESTPORD_RD_BURSLEM_TO_CONF_FOWLEA_BK","028010213512",1.2,"SJ8622 5038","SJ8560 4950","SJ8575349855","3","3","3","3","3","3","3","3","3","3","3","3"
"Midlands","FORD GREEN BK","A527_BRINDLEY_FORD_TO_BEMERSLEY_GREEN","028010215004",0.8,"SJ8798 5466","SJ8810 5418","SJ8820054500","4","5","2","1","1","2","2","2","2","1","1","1"
"Midlands","FORD GREEN BK","BEMERSLEY_GREEN_TO_CONF_R_TRENT","028010215008",6.2,"SJ8810 5418","SJ9036 4965","SJ9030049700","2","3","2","2","2","2","2","2","2","2","2","2"
"Midlands","SEVERN R","CONF_A_VYRNWY_TO_CONF_R_PERRY","054010001032",18.5,"SJ3280 1586","SJ4402 1863","SJ4320015300","2","2","3","2","2","2","2","2","2","2","2","2"
"Midlands","SEVERN R","CONF_R_PERRY_TO_MONKMOOR_STW_OUTFALL","054010001036",25,"SJ4402 1863","SJ5210 1328","SJ4643213458","2","3","3","3","2","2","3","3","3","3","3","2"
"Midlands","SEVERN R","MONKMOOR_STW_OUTFALL_TO_CONF_R_TERN","054010001042",10,"SJ5210 1328","SJ5532 0915","SJ5400009300","3","3","3","3","3","3","3","3","3","3","3","3"
"Midlands","SEVERN R","CONF_R_TERN_TO_CONF_MUCH_WENLOCK_BK","054010001044",14,"SJ553  091","SJ641  044","SJ5938004550","3","3","4","3","3","3","3","3","3","3","3","3"
"Midlands","SEVERN R","CONF_MUCH_WENLOCK_BK_TO_COALPORT_STW","054010001048",11.5,"SJ641  044","SJ710  013","SJ7020002100","3","3","3","3","3","3","3","3","3","3","3","3"
"Midlands","SEVERN R","COALPORT_STW_TO_CONF_R_WORFE","054010001052",6,"SJ710  013","SO724  952","SO7067498325",,"3","3","3","3","3","3","3","3","3","3","3"
"Midlands","SEVERN R","CONF_R_WORFE_TO_CONF_R_STOUR","054010001056",30,"SO724  952","SO812  707","SO7875075450","3","3","4","4","3","3","4","3","4","3","3","3"
"Midlands","SEVERN R","CONF_R_STOUR_TO_CONF_R_SALWARPE","054010001062",22,"SO812  707","SO841  601","SO8233063400","4","4","4","4","4","4","4","4","4","4","4","4"
"Midlands","SEVERN R","CONF_R_SALWARPE_TO_BARBOURNE_WTW","054010001064",4.067,"SO841 601","SO843 566","SO8465054750",,"4",,,,,,"4","4","4","4","4"
"Midlands","SEVERN R","CONF_R_SALWARPE_TO_WORCESTER_STW","054010001068",3.826,"SO841 601","SO847  532","SO8465054750","4","4","4","4","4","4","4","4","4","4","4","4"
"Midlands","SEVERN R","WORCESTER_STW_TO_CONF_R_TEME","054010001072",1.3,"SO847  532","SO850  521","SO8510052320","4","4","4","4","4","4","4","4","4","4","4","4"
"Midlands","SEVERN R","CONF_R_TEME_TO_CONF_HATFIELD_BK","054010001076",3.4,"SO850  521","SO846  489","SO8469049280","4","4","4","4","4","4","4","4","4","4","4","4"
"Midlands","SEVERN R","HATFIELD_BK_TO_RIPPLE_SUPPLY_INTAKE","054010001082",12.6,"SO846  489","SO865  399","SO8516040750","4","4","4","4","4","4","4","4","4","4","4","4"
"Midlands","SEVERN R","RIPPLE_SUPPLY_INTAKE_TO_CONF_R_AVON","054010001084",8.5,"SO865  399","SO888  331","SO8887033720","4","4","4","4","4","4","4","4","4","4","4","4"
"Midlands","SEVERN R","CONF_R_AVON_TO_CONF_R_CHELT","054010001088",10,"SO888  331","SO848  262","SO8455027850","4","4","4","4","4","4","4","4","4","4","4","4"
"Midlands","SEVERN R","CONF_R_CHELT_TO_ASHLEWORTH","054010001092",3.5,"SO848  262","SO819  250","SO8190025060","4","4","4","4","4","4","4","4","5","4","4","4"
"Midlands","SEVERN R","ASHLEWORTH_TO_LLANTHONY_WEIR","054010001096",8.2,"SO819  250","SO823  182","SO8233018240","4","4","4","4","4","4","4","4","4","4","4","4"
"Midlands","DANIEL'S BK","US_BROOKTHORPE_TO_GLOSSHARPNESS_CANAL","054010002504",5.1,"SO832  114","SO814  155","SO8133015370","3","3","3","3","3","3","3","3","3","3","3","3"
"Midlands","CAM R","UPSTREAM_LISTERS_TO_COALEY_STW_OUTFALL","054010004008",5,"ST762  982","SO756  022","SO7546002070","3","3","3","3","3","3","3","3","3","3","3","3"
"Midlands","CAM R","COALEY_STW_OUTFALL_TO_WATEREND_FARM","054010004012",1,"SO756  022","SO757  027","SO7597002310",,"4","4","4","4","4","4","4","4","4","4","3"
"Midlands","CAM R","WATEREND_FM_TO_GLOUCSHARPNESS_CANAL","054010004016",3.6,"SO757  027","SO738  050","SO7388005060","4","4","5","4","4","4","4","4","4","4","4","4"
"Midlands","COALEY BK","TICKSHILL_HYDEGATE_BR_TO_RIVER_CAM","054010004504",3.8,"ST782  996","SO760  023","SO7609002250","4","3","3","3","3","3","3","3","3","3","3","3"
"Midlands","CANNOP BK","CANNOP_PONDS_OUTLET_TO_NORCHARDS_DRIFT","054010023004",7,"SO608  100","SO629  044","SO6180006660","1","1","1","1","1","1","1","1","1","1","1","1"
"Midlands","CANNOP BK","BIFURCATION_MFORGE_TO_A48_LYDNEY","054010023012",0.8,"SO632  038","SO634  034","SO6340003380","1","2","2","2","2","2","2","2","2","2","2","2"
"Midlands","CANNOP BK","A48_RD_BR_LYDNEY_TO_CONF_WITH_THE_CUT","054010023016",2,"SO634  034","SO634  018","SO6333201905","2","2","2","2","2","2","2","2","2","2","2","2"
"Midlands","CANNOP BK","CONF_WITH_THE_CUT_TO_R_SEVERN","054010023022",1.5,"SO634  018","SO650  014","SO6496001390","1","2","2","2","2","2","2","2","2","2","2","2"
"Midlands","THE CUT","BIFURCATION_MFORGE_TO_US_CROMPTON","054010023024",1.5,"SO632  038","SO632  022","SO6325002210","1","2","2","2","2","2","1","2","2","2","2","2"
"Midlands","THE CUT","US_CROMPTON_TO_JN_OF_CUT_AND_CANNOP_BK","054010023028",0.6,"SO632  022","SO634  017","SO6330001850",,"2","2","2","2","2","2","2","2","2","2","2"
"Midlands","CINDERFORD BK","BILSON_GREEN_EST_TO_FB_STOCKWELL_GREEN","054010028008",1.9,"SO646  153","SO650  133","SO6486013800","5","5","4","4","4","4","4","4","4","4","4","4"
"Midlands","CINDERFORD BK","FB_STOCKWELL_GREEN_TO_RUSPIDGE","054010028012",2.5,"SO650  133","SO653  111","SO6491011440","4","4","3","3","3","4","4","4","3","3","3","3"
"Midlands","CINDERFORD BK","UPPER_SOUDLEY_TO_B4227_LOWER_SOUDLEY","054010028022",1,"SO654  103","SO665  103","SO6650010400","4","3","3","3","3","3","3","3","3","3","3","3"
"Midlands","CINDERFORD BK","B4227_LOWER_SOUDLEY_TO_R_SEVERN","054010028024",8.7,"SO665  103","SO699  067","SO6785006700","3","3","3","3","3","3","3","3","3","3","3","3"
"Midlands","LONGHOPE BK","A4136_LONGHOPE_TO_LONGHOPE_STW_OUTFALL","054010033004",1.5,"SO688  188","SO691  179","SO6913018370","4","4","4","4","4","4","4","4","4","4","4","4"
"Midlands","LONGHOPE BK","LONGHOPE_STW_TO_CONF_WITH_WESTBURY_BK","054010033008",3.5,"SO691  179","SO710  154","SO6916017300",,"5","5","5","5","5","5","5","5","5","5","4"
"Midlands","FROME R","FB_AT_DUNTISBOURNE_COMMON_TO_SLAD_BK","054010044004",16.8,"SO951  067","SO848  050","SO8630002810","4","5","5","4","4","4","4","4","4","4","4","4"
"Midlands","FROME R","CONF_WITH_SLAD_BK_TO_RYEFORD","054010044008",3.5,"SO848  050","SO812  042","SO8265004550","4","4","4","4","4","4","4","4","3","4","4","3"
"Midlands","FROME R (SOUTHERN ARM)","RYEFORD_TO_STANLEY_DOWNTON_STW","054010044012",2.7,"SO812  042","SO792  049","SO7956004890","4","4","4","4","4","4","4","4","4","4","4","3"
"Midlands","FROME R (SOUTHERN ARM)","STANLEY_DOWNTON_STW_TO_CONFNORTH_ARM","054010044016",2,"SO792  049","SO781  057","SO7811005390","5","5","5","5","5","5","5","5","5","5","5","5"
"Midlands","FROME R (NORTH ARM)","EBLEY_TO_CONFSOUTH_ARM","054010044022",5,"SO823  044","SO781  057","SO7831005670","4","4","4","4","4","4","4","4","4","4","4","3"
"Midlands","FROME R (SOUTHERN ARM)","CONF_WITH_NORTH_ARM_TO_R_SEVERN","054010044024",8.2,"SO781  057","SO751  105","SO7598808885","4","4","4","4","4","4","4","4","4","4","4","4"
"Midlands","PAINSWICK S","FB_AT_DAMSELLS_TO_STROUDWATER_CANAL","054010045004",7.5,"SO878  113","SO845  051","SO8450005190",,"4","4","4","3","3","3","3","3","3","3","3"
"Midlands","NAILSWORTH S","DS_OF_CHERINGTON_POND_TO_AVENING_STW","054010048004",2.7,"ST897  984","ST877  986","ST8783798784","5","5","5","5","4","4","4","4","4","4","4","4"
"Midlands","NAILSWORTH S","AVENING_STW_TO_NAILSWORTH","054010048008",3,"ST877  986","ST848  999","ST8783798784","6","5","5","5","5","5","5","4","4","4","4","4"
"Midlands","NAILSWORTH S","NAILSWORTH_TO_CONF_WITH_R_FROME","054010048012",5,"ST848  999","SO834  045","SO8343004480","3","4","4","4","4","3","3","3","3","3","3","3"
"Midlands","LEY BK","FB_AT_ROUND_HILL_TO_R_SEVERN","054010050004",5,"SO718  183","SO758  165","SO7583016550","5","5","5","5","5","5","5","5","5","5","4","4"
"Midlands","DIMORE BK","WATERWELLS_TO_CONF_WITH_R_SEVERN","054010052004",3.7,"SO814  126","SO793  150","SO7928014810","3","3","3","3","3","3","3","3","3","3","3","3"
"Midlands","LEADON R","US_EVESBATCH_POOLS_TO_FB_TO_HILL_FM","054010055004",2.2,"SO690  483","SO695  464","SO6924046850",,"6","5","5","5","5","5","5","5","5","5","5"
"Midlands","LEADON R","FB_TO_HILL_FM_TO_CONF_WITH_STONEY_BK","054010055008",5.6,"SO695  464","SO693  418","SO6948043380","4","4","5","5","4","4","4","5","5","5","5","5"
"Midlands","LEADON R","STONEY_BK_TO_CONF_WITH_STORES_BK","054010055012",2,"SO693  418","SO697  402","SO6966040380","4","5","5","5","5","4","4","4","5","5","5","4"
"Midlands","LEADON R","STORES_BK_TO_A438_NEW_MILLS","054010055016",1.8,"SO697  402","SO701  385","SO7015038550","4","5","5","5","4","4","4","4","5","5","5","4"
"Midlands","LEADON R","A438_NEW_MILLS_TO_LEDBURY_STW","054010055022",2,"SO701  385","SO700  370","SO6991037180","4","5","5","5","4","4","4","4","4","5","5","4"
"Midlands","LEADON R","LEDBURY_STW_TO_SIDDINGTON_FARM","054010055024",1.5,"SO700  370","SO701  357","SO7009536771","4","5","6","6","6","6","6","5","5","4","4","4"
"Midlands","LEADON R","SIDDINGTON_FARM_TO_M50_MOTORWAY_BRIDGE","054010055028",6.5,"SO701  357","SO718  312","SO7080031450",,,"6","5","5","5","5","5","5","5","5","4"
"Midlands","LEADON R","M50_BRIDGE_TO_ROAD_BRIDGE_KETFORD","054010055032",1.2,"SO718  312","SO729  307","SO7295030750","4","5","6","6","5","5","5","5","5","5","5","5"
"Midlands","LEADON R","KETFORD_TO_UPLEADON_ROAD_BRIDGE","054010055036",9.4,"SO729  307","SO770  270","SO7705027050","5","5","6","6","5","5","5","5","5","5","5","5"
"Midlands","LEADON R","UPLEADON_ROAD_BRIDGE_TO_R_SEVERN","054010055042",12,"SO770  270","SO817  198","SO7765023480","6","6","6","6","6","6","6","6","5","5","5","5"
"Midlands","RED BK","TAYNTON_COURTDREWS_FB_TO_HUNTLEY_BK","054010056004",2.4,"SO740  225","SO756  231","SO7506023120","4","4","4","4","5","5","4","4","4","4","4","4"
"Midlands","RED BK","CONF_WITH_HUNTLEY_BK_TO_R_LEADON","054010056008",2.9,"SO756  231","SO775  222","SO7728022320","4","4","5","5","5","5","4","4","4","4","4","4"
"Midlands","HUNTLEY(TIBBERTON) BK","FB_AT_MERRIMANS_TO_CONF_WITH_RED_BK","054010057004",4.4,"SO740  206","SO756  231","SO7523022580","5","5","6","6","6","5","5","5","5","5","5","4"
"Midlands","ELL BK","GORSLEYKILCOT_TRIBS_TO_FB_NR_MALSWICK","054010058004",5,"SO700  264","SO746  253","SO7405025650","6","6","6","6","6","6","6","6","6","6","6","6"
"Midlands","PRESTON BK","FB_AT_LADDIN_FARM_TO_R_LEADON","054010062004",6,"SO663  348","SO697  321","SO6920032490","4","5","6","6","5","4","4","4","5","5","5","5"
"Midlands","KEMPLEY BK","WHITTOCKS_END_TO_STONEHOUSE_FARM_DITCH","054010063004A",3,,,"SO6929032190","4","5","6","6","6","4","4","4","5","5","5","5"
