"REGION","RNAME","SNAME","KEY","LENGTH","UPNGR","DOWNNGR","CHEMNGR","P_GQA_90","P_GQA_95","P_GQA_00","P_GQA_01","P_GQA_02","P_GQA_03","P_GQA_04","P_GQA_05","P_GQA_06","P_GQA_07","P_GQA_08","P_GQA_09"
"Wales","EWENNY","Conf.Nant Pont Sannau - Conf.Nant Ganna","058040000202A",2,"SS939  792","SS923  782","SS9031177415",,"1","1","1","1","2","2","2","1","1","1","1"
"Wales","EWENNY","Conf.Nant Ganna - Conf.Ewenny Fach","058040000202B",2.4,"SS954  799","SS939  792","SS9396079170",,"1","1","1","1","2","2","2","2","2","2","1"
"Wales","EWENNY FAWR","Conf.Ewenny Fach - Conf.Nant Ciwc","058040000203",3.1,"SS969  823","SS954  799","SS9539579937",,"1","1","1","1","1","2","2","4","4","4","1"
"Wales","EWENNY FAWR","Conf.Nant Ciwc - Conf.Nant Crymlyn","058040000204",1.5,"SS960  833","SS969  823","SS9539579937",,"1","1","1","1","1","2","2","4","4","4","1"
"Wales","ALUN","Conf.R.Ewenny - Conf.Stembridge Brook","058040000301A",7.2,"SS942  741","SS895  771","SS9102275223",,"2","2","2","2","3","2","2","2","3","3","2"
"Wales","ALUN","Conf.Stembridge Brook-Llandow footbridge","058040000301B",1.4,"SS944  734","SS942  741","SS9430074000",,"2","4","3","3","3","3","3","3","3","4","4"
"Wales","ALUN","Llandow footbridge - Brooks Well Ford","058040000302",2.2,"SS933  721","SS944  734","SS9409073440",,"6","5","5","5","5","5","5","5","5","5","5"
"Wales","COLWINSTON BROOK","Conf.R.Alun - Splott Plantation","058040000401",2.6,"SS946  752","SS926  747","SS9351075030",,"2","2","2","3","3","3","4","4","4","3","3"
"Wales","GLASLYN","Pont Croesor - Conf.Afon Colwyn","065010000103",7.8,"SH591  481","SH593  414","SH5930041360","1","1","1","1","1","1","1","1","1","1","1","1"
"Wales","Glaslyn","Conf.Afon Colwyn - Llyn Gwynant Outlet","065010000105",6.4,"SH637  515","SH591  481","SH5930041360","1","1","1","1","1","1","1","1","1","1","1","1"
"Wales","Dwyryd","Maentwrog Br. - Conf.R.Cynfal","065010000202",2.6,"SH684  416","SH665  408","SH6648040760","2","2","1","1","1","1","1","1","1","1","1","1"
"Wales","DWYRYD","Conf.R.Cynfal - Conf.Afon Teigl","065010000203",0.8,"SH690  422","SH684  416","SH6648040760","2","2","1","1","1","1","1","1","1","1","1","1"
"Wales","DWYRYD/GOEDOL","Conf.Afon Teigl - Conf.R.Bowydd","065010000204",1.9,"SH694  436","SH690  422","SH6648040760","2","2","1","1","1","1","1","1","1","1","1","1"
"Wales","DWYRYD/GOEDOL","Conf.R.Bowydd - Conf.Barlwydd","065010000205",1.7,"SH686  447","SH694  436","SH6648040760","2","2","1","1","1","1","1","1","1","1","1","1"
"Wales","PRYSOR","Conf. Dwyryd Br - Trawsfynydd Lk Outlet","065010000301",3.4,"SH675  377","SH653  396","SH6541039430",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","PRYSOR","Trawsf.Outlet - Trawsfynydd Lk Inlet","065010000302",4.6,"SH709  349","SH675  377","SH6541039430",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","PRYSOR","Trawsf. Lk Inlet - Conf.Ceunant y Gaseg","065010000303",9.4,"SH776  379","SH709  349","SH7095035010","2","1","1","1","1","1","1","2","2","2","2","1"
"Wales","CYNFAL","Conf.R.Dwyryd - Llanfestiniog STW","065010000401A",1.4,"SH698  415","SH684  416","SH6853041540",,"2","1","1","1","1","1","1","1","1","1","1"
"Wales","CYNFAL","Llan Ffestiniog STW-Cwm Farm","065010000401B",4.2,"SH736  415","SH698  415","SH7139040900","3","1","1","1","1","1","1","1","1","1","1","1"
"Wales","TEIGL","Conf.Goedol @ Rhyd YS- Conf. Gamallt","065010000501",3.2,"SH716  433","SH690  422","SH6907042270","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","BOWYDD","Conf.Goedol - Cwm Bowydd Fm.","065010000601",2.2,"SH699  453","SH694  436","SH6956043710","3","1","1","1","1","1","1","1","1","1","1","1"
"Wales","GASEG","Conf.Glaslyn D/s P.Croesor - Llanfrothen","065010000701",3.2,"SH622  413","SH598  412","SH6012041770","2","2","2","2","2","2","2","2","2","2","2","2"
"Wales","CROESOR","Conf.R.Glaslyn - Croesor","065010000801",4.6,"SH631  447","SH592  432","SH6135043040","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","COLWYN","Conf.R.Glaslyn - Conf.Cwm Caregog","065010000901",5,"SH582  516","SH591  481","SH5851048320","1","1","1","1","1","1","1","1","1","2","2","2"
"Wales","DWYFAWR","Conf.R.Dwyfach - Conf. Cwmystradllyn","065020000102",9.5,"SH515  428","SH465  380","SH4745038540","1","1","1","1","1","1","1","1","1","1","1","1"
"Wales","DWYFAWR","Conf.Cwmystradllyn - Pont Gyfyng","065020000103",3.3,"SH525  451","SH515  428","SH5074042980","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","DWYFACH","Conf.Dwyfawr Nr.Bont F.-U/s Pantglas","065020000201",14.4,"SH463  479","SH465  380","SH4631038030","2","1","1","1","1","2","2","2","2","2","2","1"
"Wales","CWMYSTRADLLYN","Conf.Dwyfawr - Cwmystradllyn Lk.Outlet","065020000301",6,"SH559  440","SH515  428","SH5221042900","1","1","1","1","1","2","2","2","1","1","1","1"
"Wales","WEN","Ry Br.D/s Chwilog - Brychyni Br.","065030000101",9,"SH445  440","SH441  372","SH4387037570","4","2","2","2","2","3","2","3","3","3","3","3"
"Wales","ERCH","Pwhelli Harbour - Rhyd-y-Gwystl","065040000101",7.6,"SH402  393","SH382  353","SH3990036440","4","4","4","5","4","4","2","3","2","2","2","2"
"Wales","ERCH","Rhyd-y-Gwystl - Pont y Gydros","065040000103",7.6,"SH392  428","SH402  393","SH3990036440","4","4","4","5","4","4","2","3","2","2","2","2"
"Wales","DDU","Conf.R.Erch - Penychain Station","065040000201",3.2,"SH428  365","SH399  362","SH4031036250","2","2","2","2","2","2","2","2","2","2","2","2"
"Wales","RHYD-HIR","A499 Rd.Br. - B4354 Rd.Br.","065040000301",9,"SH349  396","SH363  348","SH3597634638",,"2","2","2","2","2","2","2","2","2","2","2"
"Wales","RHYD-HIR","Bodvel Hall - Boduan","065040000302",4,"SH331  388","SH343  367","SH3597634638",,"2","2","2","2","2","2","2","2","2","2","2"
"Wales","PENRHOS","Conf. Rhyd-hir - A499 Rd.Br.","065040000401",3.5,"SH340  333","SH363  347","SH3632034625",,"2","2","2","2","2","2","2","2","2","2","2"
"Wales","PENRHOS","A499 Rd.Br. - Mathan Uchaf","065040000402",5.5,"SH312  367","SH340  333","SH3404033390",,"1","1","1","1","2","2","2","2","2","2","2"
"Wales","SOCH","Abersoch - Pontrhydgoch","065050000101",11.9,"SH259  308","SH313  282","SH3130028300","3","2","2","2","2","2","2","2","3","3","3","2"
"Wales","SOCH","Pontrhydgoch - Ffridd Wen Br.","065050000102",5.6,"SH243  345","SH259  308","SH2652030600","3","2","2","2","2","2","2","2","2","3","3","3"
"Wales","LLYFNI","HWMOT -Conf. Afon Crychddwr","065060000101",4.5,"SH464  518","SH432  530","SH4348052620","3","2","2","2","2","2","2","2","2","2","2","2"
"Wales","LLYFNI","Conf. Afon Crychddwr - Nantlle Lk Outlet","065060000102",5.2,"SH510  530","SH464  518","SH4712052480","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","CRYCHDDWR","Conf.R.Llyfni  - Cwm Dulyn Lake Outlet","065060000201",3,"SH490  497","SH464  518","SH4687051340","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","GWYRFAI","Tidal limit - Tyddyn Gwydd","065070000101",6.4,"SH508  596","SH458  593","SH4828059860","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","GWYRFAI","Tyddyn Gwydd - Conf.Nant y Betws","065070000102A",2.4,"SH528  589","SH508  596","SH5262059030","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","GWYRFAI","Conf.Nant y Betws - Rhyd-Ddu","065070000102B",7,"SH569  529","SH528  589","SH5262059030",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","SEIONT","Tidal Limit - D/S A4085 Rd.Br.","065080000101A",2.5,"SH491  620","SH480  619","SH4829061620","2","2","2","2","2","2","2","2","2","2","2","2"
"Wales","SEIONT","D/S A4085 Rd. Br. - Pont Rug","065080000101B",3.6,"SH512  631","SH491  620","SH4920562090","3","2","2","2","1","2","2","2","2","2","2","2"
"Wales","SEIONT","Pont Rug - Llanrug STW","065080000101C",2.4,"SH531  642","SH512  631","SH4920562090",,"2","2","2","1","2","2","2","2","2","2","2"
"Wales","SEIONT","Llanrug STW - Pont Rhythallt","065080000101D",1.4,"SH544  637","SH531  642","SH4920562090",,"2","2","2","1","2","2","2","2","2","2","2"
"Wales","SEIONT","Pont Rhythallt-Conf.R.Caledffrwd","065080000101E",2,"SH553  628","SH544  637","SH4920562090",,"2","2","2","1","2","2","2","2","2","2","2"
"Wales","SEIONT","Conf.R.Caledffrwd - Llyn Padern Inlet","065080000102A",4.2,"SH584  603","SH553  628","SH5593062330","1","1","1","1","1","1","1","1","1","1","1","1"
"Wales","SEIONT","Llyn Padern Inlet-Llyn Peris Outlet","065080000102B",0.3,"SH587  600","SH584  603","SH5593062330",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","SEIONT","Llyn Peris outlet - Pont Y Gromlech","065080000102C",6,"SH629  566","SH587  600","SH6298056570","1","1","1","1","1","1","1","1","1","1","1","1"
"Wales","CALEDFFRWD","Conf. Seiont - Nr.Camping Site","065080000201A",1.5,"SH568  631","SH553  628","SH5602062840","2","2","2","2","2","2","2","2","2","2","2","1"
"Wales","CALEDFFRWD","Nr. Camping Site - Road to Fach Wen","065080000201C",2.8,"SH593  627","SH568  631","SH5602062840",,"2","2","2","2","2","2","2","2","2","2","1"
"Wales","OGWEN","HWMOT Nr.P.Castle-U/S Penrhyn Quarry Dis","065090000101A",6.5,"SH616  671","SH609  719","SH6013069950","3","2","2","2","2","2","2","2","1","2","2","2"
"Wales","OGWEN","U/S Penrhyn Quarry Disch.-Conf. R.Caseg","065090000101B",1.9,"SH625  662","SH616  671","SH6013069950",,"2","2","2","2","2","2","2","1","2","2","2"
"Wales","OGWEN/FFRANCOM","Conf. Afon Caseg - Conf. Llyn Ogwen","065090000102",7.2,"SH650  604","SH625  662","SH6013069950",,"2","2","2","2","2","2","2","1","2","2","2"
"Wales","CASEG","Conf. Afon Ogwen - Conf.Llafar","065090000201",1.1,"SH635  661","SH625  662","SH6261066200","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","CASEG","Conf.Llafar - Conf.A.Wen","065090000202",4.4,"SH672  662","SH635  661","SH6261066200","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","LLAFAR","Conf.Afon Caseg - Conf.Nant Ddu","065090000301A",4,"SH664  641","SH635  661","SH6261066200",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","CEGIN","Tidal Limit - A5 Rd. Br. Glasinfryn","065100000101",4,"SH587  692","SH592  725","SH5920072070",,"2","3","3","3","3","2","3","3","3","2","2"
"Wales","CEGIN","A5 Rd.Br.Glasinfryn - B4547 Rd.Br.","065100000102",4.2,"SH559  665","SH587  692","SH5720067260",,"3","3","3","3","3","3","3","3","3","2","2"
"Wales","CONWY","HWMOT - U/S Llanrwst STW","066010000101",2.1,"SH795  617","SH790  635","SH7930062200","2","1","1","2","1","2","1","2","2","2","2","2"
"Wales","CONWY","U/S Llanrwst STW - Conf. Llugwy","066010000101A",5.2,"SH798  573","SH795  617","SH8017059480","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","CONWY","Conf. Afon Lugwy - Conf. Afon Lledr","066010000102",3.6,"SH798  543","SH798  573","SH8017059480","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","CONWY","Conf. Afon Lledr - Conf. Afon Machno","066010000103",1.8,"SH809  534","SH798  543","SH8017059480","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","CONWY","Conf.Afon Machno - Conf.Afon Merddwr","066010000104",6.3,"SH856  512","SH809  534","SH8017059480","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","CONWY","Conf. Merddwr - U/S Ysbyty Ifan","066010000105",3.6,"SH843  487","SH856  512","SH8422048810","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","CONWY","U/S Ysbyty Ifan - Conf. nr. Blaen-y-coed","066010000106",4.8,"SH817  456","SH843  487","SH8422048810","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","LLUGWY","Conf.Conwy Betws YC - Towers Br.","066010000201",5.5,"SH756  575","SH798  573","SH7916056400","1","1","1","1","1","1","1","1","1","2","2","1"
"Wales","LLUGWY","Towers Br. - Conf. Gwryd","066010000202",5,"SH720  578","SH756  575","SH7916056400","1","1","1","1","1","1","1","1","1","2","2","1"
"Wales","LLEDR","Conf.Afon Conwy - Dolwyddelan","066010000301",8,"SH737  522","SH798  543","SH7966054160","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","LLEDR","Dolwyddelan - Conf.Ceonant","066010000302",4.3,"SH704  514","SH737  522","SH7966054160",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","MACHNO","Conf.Conwy Nr.Dinas M. - Conf. Foel","066010000401",8.4,"SH763  479","SH809  534","SH8065052870","2","1","2","2","2","1","1","1","1","1","1","1"
"Wales","MERDDWR","Conf.Conwy D/s Pentrefoelas - Glasfryn","066010000501",8.7,"SH916  499","SH856  512","SH8617051250","2","1","1","2","1","1","1","1","1","2","1","2"
"Wales","GYFFIN","Conf.Conwy - Henryd","066010000701",4.6,"SH773  743","SH784  774","SH7830077400",,"2","2","2","2","2","2","3","3","3","3","2"
"Wales","HIRAETHLYN","Conf.Conwy - Pentre'r Felin","066010000801",4.5,"SH810  684","SH797  725","SH8000071470",,"3","3","3","3","3","3","3","3","3","3","2"
"Wales","ROE","Conf.Conwy - Conf.Tafalog","066010000901",7.2,"SH733  705","SH779  699","SH7680069800",,"2","2","2","2","2","2","2","2","2","2","1"
"Wales","DULAS","HWMOT Llanddulas - Dolwen","066020000101",6.5,"SH889  745","SH907  786","SH9092078150",,"2","3","3","3","3","3","3",,"3","3","3"
"Wales","CLWYD","Conf. Elwy - Conf.Afon Bach","066030000107",9.2,"SJ061  718","SJ033  767","SJ0442074820","5","4","4","4","4","4","4","4","4","4","4","4"
"Wales","CLWYD","Conf.Afon Bach-Conf.Unnamed Trib.","066030000108",0.6,"SJ063  717","SJ061  718","SJ0442074820","5","4","4","4","4","4","4","4","4","4","4","4"
"Wales","CLWYD","Conf.unnamed Trib.-Conf.R.Wheeler","066030000110",4.5,"SJ080  694","SJ063  717","SJ0442074820",,"4","4","4","4","4","4","4","4","4","4","4"
"Wales","CLWYD","Conf. R. Wheeler-Pont Glan Y Wern","066030000111",4.9,"SJ092  659","SJ080  694","SJ0930065970","5","5","5","4","4","4","4","4","4","4","4","4"
"Wales","CLWYD","Conf.R.Ystrad Glan Y.W -Conf.A.Clewedog","066030000112",1.1,"SJ089  651","SJ092  659","SJ0909065860","5","4","4","4","4","4","4","4","4","4","4","4"
"Wales","CLWYD","Conf.R.Clwedog-Conf.Llandranog Drain","066030000113",1.4,"SJ098  644","SJ089  651","SJ0980064450","5","5","4","4","4","5","5","5","5","4","4","4"
"Wales","CLWYD","Llandranog Drain - Conf.Dwr Ial","066030000114",5,"SJ120  607","SJ098  644","SJ0992064210","5","4","4","4","4","4","4","4","4","4","4","3"
"Wales","CLWYD","Conf.Dwr Ial -1km D/s Ruthin STW","066030000115A",0.5,"SJ121  603","SJ120  607","SJ1201060700","5","5","5","4","4","4","4","4","4","4","4","4"
"Wales","CLWYD","1km D/s Ruthin STW-O/f Ruthin STW","066030000115B",1.1,"SJ122  593","SJ121  603","SJ1215059700","5","5","5","5","5","5","5","5","5","5","5","4"
"Wales","CLWYD","O/f Ruthin STW -Conf.Afon Hesbin","066030000115C",5.3,"SJ127  552","SJ122  593","SJ1207058160","2","1","2","2","2","2","2","2","1","1","1","1"
"Wales","CLWYD","Conf. Afon Hesbin-Conf.Trib.Pont Petryal","066030000116",16.5,"SJ038  514","SJ127  552","SJ1090051950","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","GLANFYDDION CUT","Conf.R.Clwyd - O/f Dyserth STW","066030000801A",4.7,"SJ052  797","SJ013  787","SJ0265079070","5","5","5","5","5","5","5","5","5","5","5","5"
"Wales","GLANFYDDION CUT","O/f Dyserth STW - Conf.Trib.Nr.Trelawynd","066030000801B",4.6,"SJ091  790","SJ052  797","SJ0520079790","5","4","4","3","3","4","4","3","3","3","3","3"
"Wales","ELWY","Conf.R.Clwyd - St.Asaph Br.","066030001001",2.8,"SJ035  743","SJ033  767","SJ0320076030","4","3","3","3","3","3","3","3","3","3","3","2"
"Wales","ELWY","St.Asaph Br. - Conf. Meirchion","066030001001A",6,"SJ022  703","SJ035  743","SJ0320076030","4","3","3","3","3","3","3","3","3","3","3","2"
"Wales","ELWY","Conf. Afon Meirchion - Conf. Afon Aled","066030001002",10.9,"SH954  716","SJ022  703","SJ0320076030",,"3","3","3","3","3","3","3","3","3","3","2"
"Wales","ELWY","Conf. Afon Aled - Conf.Nant Barrog","066030001003",3.3,"SH928  703","SH954  716","SJ0320076030","2","3","3","3","3","3","3","3","3","3","3","2"
"Wales","ELWY","Conf.Nant Barrog-Conf.Afon Melai","066030001004",2.4,"SH908  698","SH928  703","SH9272070300","2","1","1","2","2","2","2","2","1","1","1","1"
"Wales","STEMBRIDGE BROOK","Conf.R.Alun - B4268 Bridge","058040000501",3.2,"SS967  748","SS942  741","SS9440774213",,"2","2","2","2","2","2","2","2","2","2","2"
"Wales","SUTTON BROOK","Conf.R.Alun (Llandow) - Llandow Ind.Est.","058040000601",3,"SS953  720","SS944  734","SS9399073150",,"2","2","2","2","2","3","3","2","2","3","3"
"Wales","EWENNY FACH","Conf.R.Ewenny Fawr - Felindre R.B","058040001701",2.2,"SS971  812","SS954  799","SS9601080293",,"2","1","1","1","2","2","2","2","2","2","2"
"Wales","EWENNY FACH","Felindre R.B - A473 Road Bridge","058040001702",1.2,"SS975  823","SS971  812","SS9601080293",,"2","1","1","1","2","2","2","2","2","2","2"
"Wales","EWENNY FACH","A473 Road Bridge - Conf.Nant Gofer","058040001703",0.8,"SS982  826","SS975  823","SS9601080293",,"2","1","1","1","2","2","2","2","2","2","2"
"Wales","EWENNY FACH","Conf.Nant Gofer - Llanharan Washery","058040001704",1.7,"SS996  829","SS982  826","SS9817282622",,"3","1","1","2","2","2","2","3","2","2","2"
"Wales","EWENNY FACH","Llanharan Washery - Pentwyn House","058040001705A",3.6,"ST 003  837","SS996  829","ST0018182917",,"1","1","1","1","1","1","1","5","5","5","1"
"Wales","NANT CIWC","Conf. R.Ewenny Fawr - Ty'n y Cwm","058040002101",4.8,"SS975  854","SS969  822","SS9539579937",,"1","1","1","1","1","2","2","4","4","4","1"
"Wales","NANT CRYMLYN","Conf.R.Ewenny Fawr - Blaencrymlyn","058040002201",4,"SS939  855","SS960  833","SS9539579937",,"1","1","1","1","1","2","2","4","4","4","1"
"Wales","LLYNFI","Conf.R.Ogmore - Conf.Trib.Coed Tondu","058040003401A",2,"SS891  853","SS897  836","SS8968183706",,"5","4","4","4","4","4","4","4","4","4","4"
"Wales","LLYNFI","Trib.Coed Tondu - Conf.Nant Cedw Shwt","058040003401B",1.4,"SS892  865","SS891  853","SS8968183706",,"5","4","4","4","4","4","4","4","4","4","4"
"Wales","LLYNFI","Conf.Nant Cedw Shwt - Conf.Nant Gwyn","058040003402",1.4,"SS882  872","SS892  865","SS8895286494",,"5","4","4","4","4","4","4","4","4","4","4"
"Wales","LLYNFI","Conf.Nant Gwyn-Conf.Trib.D/S STW R.B","058040003403",1.3,"SS879  883","SS882  872","SS8803087300","5","5","5","5","5","5","5","5","5","4","4","4"
"Wales","LLYNFI","Conf.Trib.D/S STW R.B - Conf.Nant Cwmdu","058040003404",1.2,"SS873  891","SS879  883","SS8779088280","2","1","1","1","1","1","2","2","2","1","1","1"
"Wales","LLYNFI","Conf.Nant Cwmdu - Conf.Nant Cerdyn","058040003405A",1.3,"SS864  899","SS873  891","SS8726089090",,"1","2","1","1","1","1","1","1","1","1","1"
"Wales","LLYNFI","Conf. Nant Cerdyn - Conf.Nant y Twlc","058040003405B",0.9,"SS864  904","SS864  899","SS8629090210",,"2","2","1","2","2","2","2","2","2","2","1"
"Wales","LLYNFI","Conf.Nant y Twlc-High Street R.B Maesteg","058040003406",2.4,"SS850  919","SS864  904","SS8611690945","3","1","1","2","1","1","1","1","2","2","2","2"
"Wales","LLYNFI","High Street R.B  - Caerau Square R.B","058040003407A",2.2,"SS855  942","SS850  919","SS8611690945",,"1","1","2","1","1","1","1","2","2","2","2"
"Wales","LLYNFI","Caerau Square R.B - High Level Abstr.Pt.","058040003407B",2.9,"SS878  940","SS855  942","SS8632994470",,"1","1","1","1","1","1","1","1","5","5","5"
"Wales","NANT CEDW","Conf.R.Llynfi - Tramway","058040003501",1.8,"SS891  894","SS892  865","SS8925086970",,"1","1","1","1","1","1","1","2","2","2","2"
"Wales","NANT GADLYS","Conf.R.Llynfi - Gilfach Houses","058040003801",2.8,"SS846  881","SS879  876","SS8700087950",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","NANT CWMDU","Conf.R.Llynfi Llangynwyd - Blaencwmdu","058040004001",3.4,"SS878  923","SS873  891","SS8731089100",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","NANT CERDYN","Conf.R.Llynfi - Conf. Nant Lluest Wen","058040004101",1.2,"SS854  896","SS864  899","SS8631089920",,"1","1","1","1","2","2","1","1","1","1","1"
"Wales","GARW","Conf.R.Ogmore - Conf.Garw Fechan","058040004701A",5.8,"SS905  897","SS907  847","SS9066184835",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","GARW","Conf.Garw Fechan - Conf.Cwm Fforch Wen","058040004701B",1.2,"SS904  907","SS905  897","SS9066184835",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","GARW","Conf.Cwm Fforch Wen-Conf.Nant Gelliwen","058040004702A",0.8,"SS904  915","SS904  907","SS9066184835",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","GARW","Conf.Nant Gelliwen - Conf.Nant Hir","058040004702B",1.3,"SS901  927","SS904  915","SS9066184835",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","GARW","Conf.Nant Hir - Garw High Level Abstr.","058040004703",1.8,"SS900  943","SS901  927","SS9066184835",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","OGWR FAWR","Conf.Ogwr Fach-ConfNant Pont y Frithwaun","058040005201",0.9,"SS929  873","SS934  867","SS9334586665",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","OGWR FAWR","Pont y Frithwaun - Conf.Trib.Cwm y Fuwch","058040005202A",3.5,"SS933  904","SS929  873","SS9320687815",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","OGWR FAWR","Conf.Trib.Cwm y Fuwch - Conf.Nant Dyri","058040005202B",1.4,"SS935  918","SS933  904","SS9320687815",,"1","1","1","1","1","1","1","1","1","1","1"
